"","analysis.label","analysis","gene","test","pvalue","p.adjust.fdr","signif.fdr.0.10","signif.fdr.0.05","or","d","totcases","totcontrols","totgenestested","tottests","signif.bonferroni","a","b","c","filename","bonferroni.cutoff","ID","p_val","lower_CI","upper_CI"
"121","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CEP104","zero80",0.889384989195962,0.98228991134935,0,0,0.525243718792106,2,816,6658,147,211,0,6627,814,31,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,121,0.889384989195962,0.0608054900827188,2.07090190982564
"122","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GLRA1","zero80",0.267186251005652,0.918816128788952,0,0,1.51413435630452,5,816,6658,147,211,0,6631,811,27,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,122,0.267186251005652,0.454018102969347,4.00351025685659
"123","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SAR1B","zero80",0.921702680333023,0.99074356049293,0,0,0.38778848962898,1,816,6658,147,211,0,6637,815,21,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,123,0.921702680333023,0.0093688555403736,2.41787452877606
"124","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CTBP1","zero80",0.341725833104559,0.918816128788952,0,0,1.81517881517882,2,816,6658,147,211,0,6649,814,9,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,124,0.341725833104559,0.190502320603932,8.79167927583393
"125","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SLC35C1","zero80",0.843037716264877,0.977825723225832,0,0,0.543394683026585,1,816,6658,147,211,0,6643,815,15,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,125,0.843037716264877,0.0128953426316388,3.54124439482358
"126","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ATP8A2","zero80",0.774700189283391,0.96380904953525,0,0,0.708791795748318,2,816,6658,147,211,0,6635,814,23,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,126,0.774700189283391,0.0808573132090912,2.87728388588404
"127","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PIGO","zero80",0.965243900827167,0.996460968411608,0,0,0.290534618755478,1,816,6658,147,211,0,6630,815,28,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,127,0.965243900827167,0.00709980631091965,1.76242746184072
"128","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","MGAT2","zero80",0.214544577754697,0.918816128788952,0,0,2.72399672399672,2,816,6658,147,211,0,6652,814,6,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,128,0.214544577754697,0.268400722787759,15.2592954637771
"129","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PRICKLE1","zero80",0.937912125847498,0.996460968411608,0,0,0.353961056281675,1,816,6658,147,211,0,6635,815,23,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,129,0.937912125847498,0.00858541413292005,2.18593594199302
"130","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","MPI","zero80",0.709921230481948,0.941777161251116,0,0,0.815479115479115,2,816,6658,147,211,0,6638,814,20,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,130,0.709921230481948,0.0922518108849378,3.36704269522964
"131","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SLC39A8","zero80",0.554974152977788,0.918816128788952,0,0,1.36032719836401,1,816,6658,147,211,0,6652,815,6,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,131,0.554974152977788,0.0295380475725113,11.2336257721114
"132","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SYNGAP1","zero80",0.370319788204808,0.918816128788952,0,0,2.72188139059305,1,816,6658,147,211,0,6655,815,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,132,0.370319788204808,0.0517850768941696,33.9354891836472
"133","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CAMTA1","zero80",0.250735841261313,0.918816128788952,0,0,1.88617655407323,3,816,6658,147,211,0,6645,813,13,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,133,0.250735841261313,0.344013503839071,6.88352060318156
"134","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TCTN3","zero80",0.827919922150075,0.977337422893136,0,0,0.660317143711978,3,816,6658,147,211,0,6621,813,37,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,134,0.827919922150075,0.12996865151567,2.09288913961439
"135","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CASK","zero80",0.341725833104559,0.918816128788952,0,0,1.81517881517882,2,816,6658,147,211,0,6649,814,9,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,135,0.341725833104559,0.190502320603932,8.79167927583393
"136","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","B4GALT7","zero80",0.750530285651504,0.951551065012986,0,0,0.741438929168991,1,816,6658,147,211,0,6647,815,11,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,136,0.750530285651504,0.0172045875642003,5.11319702170185
"137","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ARL13B","zero80",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,147,211,0,6650,815,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,137,0.646930915318002,0.0229578957056942,7.62376557106823
"138","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COG4","zero80",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,147,211,0,6650,815,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,138,0.646930915318002,0.0229578957056942,7.62376557106823
"139","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","AMPD2","zero80",0.969053300011187,0.996460968411608,0,0,0.280473873492701,1,816,6658,147,211,0,6629,815,29,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,139,0.969053300011187,0.0068621374269887,1.69647436495832
"140","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COG5","zero80",0.461903707321136,0.918816128788952,0,0,1.36076986076986,2,816,6658,147,211,0,6646,814,12,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,140,0.461903707321136,0.147685636035997,6.12853872249664
"141","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","GFPT1","zero80",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,147,211,0,6650,815,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,141,0.646930915318002,0.0229578957056942,7.62376557106823
"142","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PIGL","zero80",0.17283530177652,0.907385334326728,0,0,3.26928746928747,2,816,6658,147,211,0,6653,814,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,142,0.17283530177652,0.31076787136528,20.0017859945631
"143","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","MAPK8IP3","zero80",0.719904847572908,0.941777161251116,0,0,0.815705521472393,1,816,6658,147,211,0,6648,815,10,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,143,0.719904847572908,0.0187732718599094,5.74772456466495
"144","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TMEM216","zero80",0.554974152977788,0.918816128788952,0,0,1.36032719836401,1,816,6658,147,211,0,6652,815,6,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,144,0.554974152977788,0.0295380475725113,11.2336257721114
"145","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ATCAY","zero80",0.439104132625797,0.918816128788952,0,0,2.04110429447853,1,816,6658,147,211,0,6654,815,4,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,145,0.439104132625797,0.0413956315669107,20.6553749254119
"146","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","IRF2BPL","zero80",0.417687409077521,0.918816128788952,0,0,1.25653656688139,4,816,6658,147,211,0,6632,812,26,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,146,0.417687409077521,0.317888694166488,3.63467483517422
"147","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","COG1","zero80",0.630264363340977,0.935114756579922,0,0,0.959820783350195,2,816,6658,147,211,0,6641,814,17,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,147,0.630264363340977,0.107369826662836,4.05509568567387
"148","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ALG11","zero80",0.568259011994862,0.925450390963061,0,0,1.08812448812449,2,816,6658,147,211,0,6643,814,15,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,148,0.568259011994862,0.120514252334733,4.69231693441544
"149","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","DDX59","zero80",0.860211385281753,0.980627265395808,0,0,0.509355828220859,1,816,6658,147,211,0,6642,815,16,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,149,0.860211385281753,0.0121345913354303,3.28730385044876
"150","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ZSWIM6","zero80",0.878798534553654,0.980627265395808,0,0,0.542833742833743,2,816,6658,147,211,0,6628,814,30,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,150,0.878798534553654,0.0627530398188171,2.14623665973647
"151","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PGAP2","zero80",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,151,0.500382888520468,0.0344766264106224,14.6150345139157
"152","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SCYL1","zero80",0.603606949438228,0.935114756579922,0,0,1.165819456617,1,816,6658,147,211,0,6651,815,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,152,0.603606949438228,0.0258360628576991,9.09294775466324
"153","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EXT1","zero80",0.875508087656714,0.980627265395808,0,0,0.479321544568748,1,816,6658,147,211,0,6641,815,17,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,153,0.875508087656714,0.0114584304807023,3.06706090134935
"154","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ATP6V0A2","zero80",0.956162794915661,0.996460968411608,0,0,0.312977819726286,1,816,6658,147,211,0,6632,815,26,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,154,0.956162794915661,0.007627987603962,1.91057736119449
"155","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EXOSC8","zero80",0.534547640027369,0.918816128788952,0,0,1.16602316602317,2,816,6658,147,211,0,6644,814,14,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,155,0.534547640027369,0.128370970482004,5.09073077744508
"156","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","VPS53","zero80",0.719904847572908,0.941777161251116,0,0,0.815705521472393,1,816,6658,147,211,0,6648,815,10,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,156,0.719904847572908,0.0187732718599094,5.74772456466495
"157","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","NHLRC1","zero80",0.860211385281753,0.980627265395808,0,0,0.509355828220859,1,816,6658,147,211,0,6642,815,16,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,157,0.860211385281753,0.0121345913354303,3.28730385044876
"158","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EVC","zero80",0.709921230481948,0.941777161251116,0,0,0.815479115479115,2,816,6658,147,211,0,6638,814,20,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,158,0.709921230481948,0.0922518108849378,3.36704269522964
"159","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SEPSECS","zero80",0.965243900827167,0.996460968411608,0,0,0.290534618755478,1,816,6658,147,211,0,6630,815,28,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,159,0.965243900827167,0.00709980631091965,1.76242746184072
"160","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","DKC1","zero80",0.77781081190564,0.96380904953525,0,0,0.679550102249489,1,816,6658,147,211,0,6646,815,12,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,160,0.77781081190564,0.0158774731119451,4.6040858007835
"161","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EXOSC9","zero80",0.875508087656714,0.980627265395808,0,0,0.479321544568748,1,816,6658,147,211,0,6641,815,17,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,161,0.875508087656714,0.0114584304807023,3.06706090134935
"162","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SLC1A3","zero80",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,147,211,0,6650,815,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,162,0.646930915318002,0.0229578957056942,7.62376557106823
"163","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ALG8","zero80",0.956162794915661,0.996460968411608,0,0,0.312977819726286,1,816,6658,147,211,0,6632,815,26,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,163,0.956162794915661,0.007627987603962,1.91057736119449
"164","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","DDHD2","zero80",0.646930915318002,0.935114756579922,0,0,1.01993865030675,1,816,6658,147,211,0,6650,815,8,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,164,0.646930915318002,0.0229578957056942,7.62376557106823
"165","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TMEM237","zero80",0.603606949438228,0.935114756579922,0,0,1.165819456617,1,816,6658,147,211,0,6651,815,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,165,0.603606949438228,0.0258360628576991,9.09294775466324
"166","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","WWOX","LoF",0.685101052483365,0.936727568251752,0,0,0.858528384844174,2,816,6658,147,211,0,6639,814,19,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,166,0.685101052483365,0.0967961293165683,3.56905905762265
"167","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CC2D2A","LoF",0.0330292618720785,0.454437085757218,0,0,2.89368191721133,6,816,6658,147,211,0,6641,810,17,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,167,0.0330292618720785,0.93125784251139,7.71805396778103
"168","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SPR","LoF",0.17283530177652,0.907385334326728,0,0,3.26928746928747,2,816,6658,147,211,0,6653,814,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,168,0.17283530177652,0.31076787136528,20.0017859945631
"169","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","SACS","LoF",0.00145050956465444,0.0321529620165067,1,1,7.03809523809524,6,816,6658,147,211,0,6651,810,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,169,0.00145050956465444,1.94805472035803,24.5115197102405
"170","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PIGV","LoF",0.500382888520468,0.918816128788952,0,0,1.63263803680982,1,816,6658,147,211,0,6653,815,5,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,170,0.500382888520468,0.0344766264106224,14.6150345139157
"171","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","ALG9","LoF",0.439104132625797,0.918816128788952,0,0,2.04110429447853,1,816,6658,147,211,0,6654,815,4,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,171,0.439104132625797,0.0413956315669107,20.6553749254119
"172","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PGAP3","LoF",0.132710353152391,0.907385334326728,0,0,4.08722358722359,2,816,6658,147,211,0,6654,814,4,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,172,0.132710353152391,0.369068867312611,28.5681956456035
"173","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PIGL","LoF",0.0951824105207671,0.765147153672722,0,0,5.45045045045045,2,816,6658,147,211,0,6655,814,3,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,173,0.0951824105207671,0.454459768832142,47.5946202961584
"174","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PEX6","LoF",0.499071165181612,0.918816128788952,0,0,1.25590625590626,2,816,6658,147,211,0,6645,814,13,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,174,0.499071165181612,0.1373747257203,5.56152192817489
"175","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","POLR3A","LoF",0.00145050956465444,0.0321529620165067,1,1,7.03809523809524,6,816,6658,147,211,0,6651,810,7,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,175,0.00145050956465444,1.94805472035803,24.5115197102405
"176","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","C2CD3","LoF",0.534547640027369,0.918816128788952,0,0,1.16602316602317,2,816,6658,147,211,0,6644,814,14,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,176,0.534547640027369,0.128370970482004,5.09073077744508
"177","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","EVC2","LoF",0.423163970601853,0.918816128788952,0,0,1.48469957560867,2,816,6658,147,211,0,6647,814,11,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,177,0.423163970601853,0.159603881855717,6.82008073493438
"178","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","CEP290","LoF",0.563976429321875,0.925450390963061,0,0,1.02001231527094,4,816,6658,147,211,0,6626,812,32,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,178,0.563976429321875,0.261389240065889,2.88662050831856
"179","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","PNKD","LoF",0.0658973214960168,0.691921875708177,0,0,4.0910209102091,3,816,6658,147,211,0,6652,813,6,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,179,0.0658973214960168,0.660567974949219,19.1860386769142
"180","CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT","Childhood ataxia genes in ad-hoc adulthood (>=18y) ataxia cases vs ad-hoc adulthood (>=40y at recruit) controls","TXNDC15","LoF",0.774700189283391,0.96380904953525,0,0,0.708791795748318,2,816,6658,147,211,0,6635,814,23,"output/fisher/CHILDGENES_ADHOC_ADULT_HATX_40_RECRUIT.tsv",0.00012531328320802,180,0.774700189283391,0.0808573132090912,2.87728388588404
